smiles,chembl_id,potency,pec50,category
Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)O)C(C)(C)CCC2(C)C,CHEMBL1023,434,6.36251027048749,active
CCc1nc2c(cccc2nc1c3ccc(cc3)c4cccc(c4)S(=O)(=O)C)C(F)(F)F,CHEMBL1089232,2805,5.56977709098753,inactive
CS(=O)(=O)c1cccc(c1)c2ccc(CN(Cc3ccc(F)cc3Cl)S(=O)(=O)c4ccccc4)cc2,CHEMBL1091034,3.162,8.50003813440381,active
Cc1ccccc1S(=O)(=O)N(Cc2ccc(cc2)c3cccc(c3)S(=O)(=O)C)Cc4c(F)cccc4Cl,CHEMBL1091976,3.162,8.50003813440381,active
Cn1cnc(c1)S(=O)(=O)N(Cc2ccc(cc2)c3cccc(c3)S(=O)(=O)C)Cc4c(F)cccc4Cl,CHEMBL1092952,79.43,7.10001543745061,active
Cc1nc2c(Cl)cccc2nc1c3ccc(cc3)c4cccc(c4)S(=O)(=O)C,CHEMBL1093499,860,6.06550154875643,active
Cc1cc(C)c(c(C)c1)S(=O)(=O)N(Cc2ccc(cc2)c3cccc(c3)S(=O)(=O)C)Cc4c(F)cccc4Cl,CHEMBL1093523,15.85,7.79997073344623,active
CS(=O)(=O)c1cccc(c1)c2ccc(CN(Cc3c(F)cccc3Cl)S(=O)(=O)c4ccccc4)cc2,CHEMBL1093554,1,9,active
Cc1cc(C)c(c(C)c1)S(=O)(=O)N(Cc2ccc(cc2)c3cccc(c3)S(=O)(=O)C)Cc4ccc(F)cc4Cl,CHEMBL1093828,100,7,active
CS(=O)(=O)c1cccc(c1)c2ccc(CN(Cc3c(F)cccc3Cl)S(=O)(=O)C4CC4)cc2,CHEMBL1093840,19.95,7.70005709997723,active
Cc1cnc2c(cccc2c1c3cccc(c3)c4cccc(c4)S(=O)(=O)C)C(F)(F)F,CHEMBL1094741,284,6.54668165995296,active
CS(=O)(=O)c1cccc(c1)c2cccc(c2)c3ccnc4c(cccc34)C(F)(F)F,CHEMBL1095714,525,6.27984069659404,active
CCCc1cnc2c(cccc2c1c3cccc(c3)c4cccc(c4)S(=O)(=O)C)C(F)(F)F,CHEMBL1096719,106,6.97469413473523,active
CS(=O)(=O)c1cc(c(F)cc1F)c2cccc(c2)c3ccnc4c(cccc34)C(F)(F)F,CHEMBL1097140,565,6.24795155218056,active
Cc1cnc2c(cccc2c1c3cccc(c3)c4ccc(F)c(c4)S(=O)(=O)C)C(F)(F)F,CHEMBL1097158,161,6.79317412396815,active
Cc1cnc2c(cccc2c1c3cccc(c3)c4cc(c(F)cc4F)S(=O)(=O)C)C(F)(F)F,CHEMBL1097159,195,6.70996538863748,active
CS(=O)(=O)c1cc(ccc1F)c2cccc(c2)c3ccnc4c(cccc34)C(F)(F)F,CHEMBL1097160,512,6.29073003902417,active
CC(C)c1cnc2c(cccc2c1c3cccc(c3)c4cccc(c4)S(=O)(=O)C)C(F)(F)F,CHEMBL1097799,91,7.04095860767891,active
CS(=O)(=O)c1cccc(c1)c2cccc(c2)c3c(Cc4ccccc4)cnc5c(cccc35)C(F)(F)F,CHEMBL1098401,100,7,active
CS(=O)(=O)c1ccc(cc1)c2cccc(c2)c3c(Cc4ccccc4)cnc5c(cccc35)C(F)(F)F,CHEMBL1098402,3300,5.48148606012211,inactive
CCc1cnc2c(cccc2c1c3cccc(c3)c4cccc(c4)S(=O)(=O)C)C(F)(F)F,CHEMBL1098403,76,7.11918640771921,active
CCS(=O)(=O)c1cccc(c1)c2cccc(c2)c3ccnc4c(cccc34)C(F)(F)F,CHEMBL1098831,1080,5.96657624451305,inactive
CCS(=O)(=O)c1cccc(c1)c2cccc(c2)c3c(C)cnc4c(cccc34)C(F)(F)F,CHEMBL1098832,580,6.23657200643706,active
Cc1ccc(cc1S(=O)(=O)C)c2cccc(c2)c3c(C)cnc4c(cccc34)C(F)(F)F,CHEMBL1098850,175,6.75696195131371,active
Cc1cc(ccc1N)c2nc3ccccc3s2,CHEMBL11825,67649,4.16973861884007,inactive
CC(C)c1onc(c1COc2ccc(N(C)Cc3ccc(cc3)C(=O)O)c(n2)C(F)(F)F)c4c(Cl)cccc4Cl,CHEMBL1209109,10000,5,inactive
CN(Cc1cccc(c1)C(=O)O)c2ccc(OCc3c(onc3c4c(Cl)cccc4Cl)C5CC5)nc2C(F)(F)F,CHEMBL1209170,10000,5,inactive
CN(Cc1ccc(cc1)C(=O)O)c2ccc(OCc3c(onc3c4c(Cl)cccc4Cl)C5CC5)nc2C(F)(F)F,CHEMBL1209173,10000,5,inactive
CS(=O)(=O)O.Nc1nc(N)c(nc1Cl)C(=O)NC(=N)Nc2ccccc2,CHEMBL1256775,67525,4.17053540714051,inactive
Brc1ccccc1C2NC(=NO2)c3ccccc3,CHEMBL1300206,67547,4.17039393476006,inactive
CC(N(C)C(=O)CCc1oc(CCC2CCCCC2)nn1)c3cccs3,CHEMBL1300345,67541,4.17043251356636,inactive
Clc1ccc(cc1)c2cn3cc(Cl)ccc3n2,CHEMBL1300723,67588,4.17013040459682,inactive
Oc1c(N=Nc2ccccc2)sc3ccccc13,CHEMBL1303429,67541,4.17043251356636,inactive
CC(C)NC1=NN=C(CS1)c2cccs2,CHEMBL1303720,67595,4.1700854276193,inactive
CCc1ccc2oc(nc2c1)c3cccc(N)c3,CHEMBL1304009,67622,4.16991198861138,inactive
Nc1nc(N)c(C#N)c(Nc2ccc(Br)cc2)n1,CHEMBL1304306,67447,4.17103736270699,inactive
CCOC(=O)c1c(C)nc(nc1N)c2ccccc2,CHEMBL1305922,67506,4.17065762493066,inactive
CC1CCCCN1C(=O)CSc2oc(nn2)c3ccccc3O,CHEMBL1306262,67485,4.17079274777875,inactive
CCOC(=O)c1c(C)[nH]c(N=Nc2cccc(OC)c2)c1C,CHEMBL1306782,67541,4.17043251356636,inactive
Cc1cc(N\C=C\C(=O)c2cccs2)ccc1F,CHEMBL1308210,67588,4.17013040459682,inactive
COc1cccc(c1)c2nc3ccccc3s2,CHEMBL1309607,67479,4.17083136202986,inactive
CC1=NN(C(=O)c2ccccc12)c3ccc(Cl)cc3,CHEMBL1310596,67507,4.17065119155784,inactive
CCCS(=O)(=O)NCc1cn2c(C)csc2n1,CHEMBL1311510,67547,4.17039393476006,inactive
Clc1ccccc1Nc2oc3ccccc3n2,CHEMBL1314642,67568,4.17025893591917,inactive
Oc1cccnc1NC(=O)c2oc3ccccc3c2,CHEMBL1314882,67602,4.17004045529927,inactive
COc1ccccc1c2onc(n2)c3oc(Br)cc3,CHEMBL1321669,67541,4.17043251356636,inactive
Clc1ccc(NC(=O)c2oc3ccccc3c2)nc1,CHEMBL1322828,67539,4.17044537393006,inactive
COc1ccc(cc1)C(=O)Nc2nnc(s2)c3cccs3,CHEMBL1323174,67541,4.17043251356636,inactive
CCOC(=O)c1cnc(SCc2ccccc2)nc1N,CHEMBL1323422,67541,4.17043251356636,inactive
Cc1ccc(cc1)C2=Nc3ccccc3N=C(C2)C(Cl)Cl,CHEMBL1323575,67535,4.17047109579997,inactive
Cc1ccc(cc1)c2nc3c4ccccc4Cn3n2,CHEMBL1323968,67496,4.17072196390085,inactive
O=C(Nc1ccccn1)c2csc3CCCCc23,CHEMBL1324600,67539,4.17044537393006,inactive
CCc1ccc(cc1)n2nc3cc(C)c(N)cc3n2,CHEMBL1324787,67500,4.17069622716898,inactive
Fc1ccc(cc1)n2nnc(n2)c3cccnc3Cl,CHEMBL1325071,67479,4.17083136202986,inactive
Oc1ccccc1c2onc(c2)c3ccccc3,CHEMBL1325869,67472,4.17087641632921,inactive
Cc1csc(NC(=O)Nc2ccccc2[N+](=O)[O-])n1,CHEMBL1327688,67595,4.1700854276193,inactive
Nc1cccc2C(=O)N(CCOc3ccccc3F)C(=O)c12,CHEMBL1328289,67581,4.17017538623279,inactive
Cc1cccnc1NC(=S)NC(=O)c2cccs2,CHEMBL1328527,67547,4.17039393476006,inactive
Oc1[nH]c2ccccc2c1N=Nc3ccccc3F,CHEMBL1328741,67554,4.17034893048361,inactive
CCOC(=O)CSc1nc(ccc1C#N)c2ccncc2,CHEMBL1330046,67533,4.17048395730623,inactive
COc1cccc(c1)c2onc(n2)c3cccs3,CHEMBL1330076,67561,4.1703039308703,inactive
Nc1c2CCc3ccccc3c2nc4sc5CCCCc5c14,CHEMBL1331181,67491,4.17075413696063,inactive
Cc1ccc(cc1)n2nc3cc(C)c(N)cc3n2,CHEMBL1332626,67547,4.17039393476006,inactive
Cc1cccc2c(N=Nc3ccccc3)c(O)[nH]c12,CHEMBL1333876,67498,4.17070909534426,inactive
CCOC(=O)c1c[nH]nc1N=C(S)Nc2ccccc2,CHEMBL1335404,67568,4.17025893591917,inactive
CCOC(=O)N1CCC(CC1)NC(=O)c2cc3ccccn3n2,CHEMBL1337064,67525,4.17053540714051,inactive
Cc1ccc(Nc2nc(cs2)c3cccnc3)cc1C,CHEMBL1340332,67595,4.1700854276193,inactive
Cc1ccccc1c2onc(n2)c3oc(Br)cc3,CHEMBL1341243,67574,4.17022037252817,inactive
Nc1nc2c(nnn2c3ccccc13)c4ccc(Br)cc4,CHEMBL1342698,67554,4.17034893048361,inactive
Fc1ccc(cc1)c2nc3c4ccccc4Cn3n2,CHEMBL1343389,67554,4.17034893048361,inactive
CS(=O)(=O)c1ccc2nc(NC(=O)Nc3ccccc3F)sc2c1,CHEMBL1344848,67541,4.17043251356636,inactive
C(Sc1ccc(nn1)c2ccccn2)c3ccccn3,CHEMBL1345327,67475,4.17085710677145,inactive
Cn1cccc1C(=O)OCc2csc(n2)c3ccccc3,CHEMBL1345494,67534,4.17047752650549,inactive
CCCSc1nsc(NC(=O)CC)n1,CHEMBL1347436,67531,4.17049681919339,inactive
Cc1onc(NC(=O)c2nn3cccnc3c2Cl)c1,CHEMBL1347551,67547,4.17039393476006,inactive
Fc1ccccc1SCN2N=Nc3ccccc3C2=O,CHEMBL1348092,67518,4.17058043074597,inactive
Cc1ccc(N\C=C(\C(=O)c2occc2)/C(=O)C(F)(F)F)cc1Cl,CHEMBL1348618,67525,4.17053540714051,inactive
CC1=NN(C(=S)N)C(=O)C1N=Nc2ccc(C)cc2C,CHEMBL1348667,67488,4.17077344194061,inactive
Cc1ccnc(NC(=O)Nc2cccc(F)c2)c1,CHEMBL1348675,67516,4.17059329549061,inactive
Cc1ccn(n1)c2cccc(n2)n3ccc(C)n3,CHEMBL1349408,67568,4.17025893591917,inactive
CN1CCS/C/1=C\C=C\2/N(C)C(=S)N(C)C2=O,CHEMBL1349436,67595,4.1700854276193,inactive
COc1c(Cl)scc1C(=O)Nc2nnc(s2)C3CC3,CHEMBL1349825,67602,4.17004045529927,inactive
CC(C)c1cc(CNC(=O)c2cc(COc3cc(C)c(Cl)c(C)c3)on2)on1,CHEMBL1350324,67541,4.17043251356636,inactive
Cc1ccc2nc(oc2c1)c3ccccn3,CHEMBL1351433,67581,4.17017538623279,inactive
Nc1ccc(cc1)C(=O)Nc2ccccc2N,CHEMBL1351761,67561,4.1703039308703,inactive
COc1ccc(\C=C\2/SC(=O)N(CCNC(=O)C3CC4CC3C=C4)C2=O)cc1,CHEMBL1353499,67547,4.17039393476006,inactive
Cc1cccc(c1)N=Nc2cnc(N)s2,CHEMBL1353712,67554,4.17034893048361,inactive
CC(C)c1ccc(cc1)n2nc3ccc(N)cc3n2,CHEMBL1353805,67602,4.17004045529927,inactive
CC1CCN(CCSc2ccc(C)cc2)C(=O)CC1,CHEMBL1356456,67487,4.17077987712463,inactive
O=C(\C=C\c1cccs1)N2CCc3ccccc23,CHEMBL1359029,67533,4.17048395730623,inactive
COc1ccccc1C(=O)NC(=O)Nc2cccc(Cl)c2,CHEMBL1359446,67530,4.17050325027982,inactive
O=C(CCCc1ccccc1)NC23CC4CC(CC(C4)C2)C3,CHEMBL1360192,67516,4.17059329549061,inactive
Cc1cccc(c1)C(=N)NOC(=O)c2cccs2,CHEMBL1366175,67533,4.17048395730623,inactive
CCc1sc(cc1C)C(=O)Nc2ncccc2O,CHEMBL1366310,67547,4.17039393476006,inactive
Cc1nnc(SCC(=O)Nc2nsc(n2)c3ccc(cc3)C(C)(C)C)s1,CHEMBL1366443,67541,4.17043251356636,inactive
o1nc(nc1c2cccc3ccccc23)c4ccccn4,CHEMBL1369506,67536,4.17046466518967,inactive
Cc1sc(NC(=O)c2ccc(Cl)s2)c(C(=O)N)c1C,CHEMBL1370676,67541,4.17043251356636,inactive
Oc1cccc(c1)c2oc3ccc(cc3n2)[N+](=O)[O-],CHEMBL1370883,67615,4.16995694762964,inactive
CC1=C(Br)C(=O)N2N=C(SC2=N1)c3ccccc3,CHEMBL1371110,67547,4.17039393476006,inactive
Clc1ccc(\C=C\c2nc3ccccc3[nH]2)c(Cl)c1,CHEMBL1371339,67527,4.17052254411051,inactive
CN(C)c1ccc(cc1)C2=Cc3ccccc3C(=O)O2,CHEMBL1371495,67642,4.1697835599134,inactive
COc1ccc(Nc2nc(cs2)c3ccccc3)cc1,CHEMBL1372204,67547,4.17039393476006,inactive
COc1ccc(cc1)c2cc([nH]n2)c3ccccc3O,CHEMBL1372333,67561,4.1703039308703,inactive
C1CN(CCO1)c2ccc(cc2)c3oc(nn3)c4cccs4,CHEMBL1372535,67522,4.17055470239988,inactive
Brc1ccc(NC(=S)NC(=O)c2cccs2)nc1,CHEMBL1372932,67527,4.17052254411051,inactive
COc1ccc(cc1)n2nc3cc(C)c(N)c(Br)c3n2,CHEMBL1373107,67541,4.17043251356636,inactive
Clc1ccc(Nc2nc(cs2)c3cccs3)nc1,CHEMBL1373822,67529,4.17050968146148,inactive
Cc1cccc(c1)C(=N)NOC(=O)c2occc2,CHEMBL1374795,67568,4.17025893591917,inactive
FC(F)(F)c1cc(Cl)c2nc(cn2c1)c3ccccc3,CHEMBL1376360,67547,4.17039393476006,inactive
C(=C\n1nnc2ccccc12)/c3ccccn3,CHEMBL1377019,67530,4.17050325027982,inactive
Clc1ccc(CSc2nc3cc[nH]cc3n2)cc1,CHEMBL1377067,67547,4.17039393476006,inactive
Cc1cccc(NC(=O)c2ccc3ccccc3n2)c1C,CHEMBL1379943,67529,4.17050968146148,inactive
Cc1ccc(cc1)c2onc3ccc(cc23)C(=O)O,CHEMBL1379963,67595,4.1700854276193,inactive
CCS(=O)(=O)Nc1cc(ccc1C)c2nc3cccnc3s2,CHEMBL1381446,67537,4.17045823467458,inactive
CC(C)Oc1cc(O)c2C(=O)C(=COc2c1)c3ccc(O)cc3,CHEMBL1383022,67554,4.17034893048361,inactive
Cl.N=C1N(CC(=O)c2ccccc2)Cc3ccccc13,CHEMBL1383088,67595,4.1700854276193,inactive
Cc1ccc(Nc2nc(cs2)c3ccccc3)nc1,CHEMBL1385573,67481,4.17081849023134,inactive
O=C(Nc1ccccc1)Nc2cccc3nsnc23,CHEMBL1386310,67529,4.17050968146148,inactive
O=C1Oc2ccccc2C=C1c3nc4ccccc4[nH]3,CHEMBL1387641,67476,4.17085067044297,inactive
OP1(=O)C=C(OC(=C1)c2ccccc2)c3ccccc3,CHEMBL1388370,67536,4.17046466518967,inactive
Cc1ccc2N=C(CC(=Nc2c1)c3ccccc3)C(Cl)Cl,CHEMBL1388871,67547,4.17039393476006,inactive
COC(=O)c1sc2nc3CCCCc3cc2c1N,CHEMBL1389236,67510,4.17063189201118,inactive
Cc1ccc(cc1)C(=N)NOC(=O)c2occc2,CHEMBL1389794,67483,4.17080561881431,inactive
Clc1ccc(OCCSc2ncccn2)c(Br)c1,CHEMBL1389810,67539,4.17044537393006,inactive
Fc1cccc(F)c1\C=C\c2ccc3ccccc3n2,CHEMBL1390369,67537,4.17045823467458,inactive
[O-][N+](=O)c1ccccc1c2oc(cc2)C(=S)N3CCCC3,CHEMBL1392394,67547,4.17039393476006,inactive
Oc1ccc(cc1)N=Nc2ccc3ccccc3c2,CHEMBL1392673,67535,4.17047109579997,inactive
COCCNc1nc(cs1)c2oc3ccccc3c2,CHEMBL1393105,67528,4.17051611273837,inactive
Cc1csc(NC(=O)c2ccc3ccccc3n2)n1,CHEMBL1393780,67568,4.17025893591917,inactive
c1ccc(cc1)N=Nc2ccc3cccccc23,CHEMBL1395615,67462,4.17094078772303,inactive
COc1ccc2cc(ncc2c1)c3ccsc3,CHEMBL1399079,67528,4.17051611273837,inactive
c1ccc(nc1)c2nnc(s2)c3ccccn3,CHEMBL1400881,67499,4.17070266120896,inactive
Cc1cnc(NC(=O)COc2ccc3CCCc3c2)s1,CHEMBL1403009,67588,4.17013040459682,inactive
CC(C)CN1CCN(Cc2ccc(C)s2)CC1CCO,CHEMBL1403050,67608,4.17000191130262,inactive
COc1ccc2oc(C(=O)Nc3nccs3)c(C)c2c1,CHEMBL1403552,67547,4.17039393476006,inactive
C(Cc1ccccc1)Sc2nccn2c3ccccc3,CHEMBL1404071,67622,4.16991198861138,inactive
CCc1cc(sc1C)C(=O)Nc2ncccc2O,CHEMBL1404522,67512,4.17061902612319,inactive
COCC1CCN(Cc2onc(n2)c3cccs3)C1,CHEMBL1405121,67513,4.17061259332213,inactive
CCOc1ccc(cc1)C2=[N+]([O-])c3ccccc3N(O)C2=O,CHEMBL1406828,67537,4.17045823467458,inactive
COc1ccc(Nc2nccc(n2)c3cccc(N)c3)cc1,CHEMBL1406948,67529,4.17050968146148,inactive
Clc1ccccc1NN=C2C(=O)c3ccccc3C2=O,CHEMBL1407489,67491,4.17075413696063,inactive
CC1=C(C(=O)NN1c2ccc(F)cc2)c3ccccn3,CHEMBL1407672,67541,4.17043251356636,inactive
C1Cc2ccccc2C3=NN(CC13)c4ccccc4,CHEMBL1407928,67495,4.17072839832214,inactive
Clc1ccc(C(=O)ONC(=N)c2ccccc2)c(Cl)c1,CHEMBL1408438,67541,4.17043251356636,inactive
Cc1cc(C)c2c(N)c(sc2n1)C(=O)Nc3nccs3,CHEMBL1409173,67529,4.17050968146148,inactive
Cn1cc(c2oc(nn2)c3ccccc3)c4ccccc14,CHEMBL1409802,67541,4.17043251356636,inactive
Br.C1COc2cc(Nc3nc(cs3)c4ccccc4)ccc2O1,CHEMBL1410042,67547,4.17039393476006,inactive
O=C(NCCc1ccccc1)c2cc(on2)c3occc3,CHEMBL1411542,67530,4.17050325027982,inactive
Fc1ccccc1NC(=O)Nc2nc3ccccc3[nH]2,CHEMBL1412597,67520,4.1705675663824,inactive
Cc1cccc(Nc2nc(cs2)c3cccs3)n1,CHEMBL1412987,67530,4.17050325027982,inactive
COc1ccccc1c2noc(n2)c3cccs3,CHEMBL1413082,67476,4.17085067044297,inactive
Oc1ccccc1\C=C\c2noc(n2)c3ccccc3O,CHEMBL1413278,67602,4.17004045529927,inactive
COc1ccccc1c2noc(n2)c3occc3,CHEMBL1414183,67541,4.17043251356636,inactive
CN(C)c1ccc(nn1)C(C#N)c2ccccc2,CHEMBL1415477,67537,4.17045823467458,inactive
Clc1ccccc1C(=O)ONC(=N)c2ccccc2,CHEMBL1416655,67588,4.17013040459682,inactive
Cc1ccc2ccc(nc2c1)C3C(=O)c4ccccc4C3=O,CHEMBL1417293,67568,4.17025893591917,inactive
Cc1ccccc1c2cc(on2)c3ccccc3O,CHEMBL1417999,67588,4.17013040459682,inactive
N(c1ccccn1)c2nc(cs2)c3ccccc3,CHEMBL1418667,67541,4.17043251356636,inactive
CSc1ccccc1c2onc(n2)c3ccncc3,CHEMBL1421460,67486,4.17078631240401,inactive
Cc1ccc(cc1C)c2onc(n2)c3ccncc3,CHEMBL1422160,67526,4.17052897557789,inactive
Cc1cccc(\C=C/c2nc(O)c3ccccc3n2)c1,CHEMBL1422678,67541,4.17043251356636,inactive
Fc1cccc(Cl)c1\C=C\c2cnc3ccccc3n2,CHEMBL1422727,67519,4.17057399851655,inactive
OC(=O)c1cccc(NC(=O)C(=O)Nc2ccc(cc2)[N+](=O)[O-])c1,CHEMBL1423192,67529,4.17050968146148,inactive
COc1cccc(c1)c2onc(n2)c3oc(Br)cc3,CHEMBL1425614,67493,4.17074126745071,inactive
NNc1nc(nc2sc3CCCCc3c12)c4ccccc4,CHEMBL1425778,67518,4.17058043074597,inactive
Cc1cc(C(=O)CSc2ncccn2)c(C)n1Cc3occc3,CHEMBL1426797,67511,4.17062545901954,inactive
Cc1ccnc(NC(=O)\C=C\c2cccs2)c1,CHEMBL1427465,67581,4.17017538623279,inactive
O=C(Nc1nc2ccccc2s1)c3ccccc3,CHEMBL1427959,67449,4.17102448480159,inactive
Cc1ccc(NC2=Nc3ccccc3CS2)cc1,CHEMBL1429106,67547,4.17039393476006,inactive
Clc1ccc(cc1)c2nc3c4ccccc4Cn3n2,CHEMBL1429821,67534,4.17047752650549,inactive
Nc1c(Br)cc2oc(nc2c1Br)c3ccccc3,CHEMBL1430695,67531,4.17049681919339,inactive
Nc1c(cnc2c(cnn12)c3ccc(F)cc3)c4cccs4,CHEMBL1431364,67517,4.17058686307066,inactive
Fc1ccccc1COc2ccc(\C=C\3/C(=O)N=C4SC(=NN4C3=N)CC(=O)N5CCOCC5)cc2,CHEMBL1431491,67547,4.17039393476006,inactive
Cn1c(O)c(N=NC(=O)c2occc2)c3ccccc13,CHEMBL1432018,67471,4.17088285303926,inactive
Cc1occc1C(=O)N=Nc2c(O)n(C)c3ccccc23,CHEMBL1432213,67481,4.17081849023134,inactive
Cc1cc(ccc1NS(=O)(=O)c2cccs2)c3nc4cccnc4s3,CHEMBL1432801,67526,4.17052897557789,inactive
COc1ccc(cc1)c2cc3ccccc3cn2,CHEMBL1438714,67528,4.17051611273837,inactive
O=C(\C=C\c1ccccc1)N2CCC(C2)c3ccccc3,CHEMBL1439513,67522,4.17055470239988,inactive
Cc1cc(C(=O)NC2CCCCC2)c(C)n1c3ccc(F)cc3,CHEMBL1440086,67547,4.17039393476006,inactive
NC(=O)c1ccsc1NC(=O)c2ccc3CCCCc3c2,CHEMBL1440781,67507,4.17065119155784,inactive
Cc1ccc(cc1)c2csc(NC(=O)\C=C\c3occc3)c2C(=O)O,CHEMBL1441583,67554,4.17034893048361,inactive
Cc1ccc(N=Nc2ccc(O)cc2)c(Br)c1,CHEMBL1443383,67478,4.17083779807218,inactive
Cc1ccc2c(Cc3nc4ccccc4nc23)c1,CHEMBL1443895,67595,4.1700854276193,inactive
CCOC(=O)c1c(C)oc2c3ccccc3c(O)cc12,CHEMBL1447964,67535,4.17047109579997,inactive
Cn1c(NCc2c[nH]c3ccccc23)nc4ccccc14,CHEMBL1448181,67547,4.17039393476006,inactive
O=C(Nc1ccccn1)C(=O)Nc2ccccn2,CHEMBL1448851,67588,4.17013040459682,inactive
NC(=O)c1c2CCCc2sc1NC(=O)c3ccccc3,CHEMBL1449597,67498,4.17070909534426,inactive
CSc1oc(nn1)c2cc3CCc4ccccc4c3s2,CHEMBL1449968,67541,4.17043251356636,inactive
Cc1ccccc1C(=O)O\N=C(/N)\c2ccccc2,CHEMBL1452227,67533,4.17048395730623,inactive
Cc1ccnc(NC(=O)Cc2ccc(cc2)c3ccccc3)c1,CHEMBL1453121,67547,4.17039393476006,inactive
Cc1cc(C)c2c(N)c3cccc(C)c3nc2n1,CHEMBL1453126,67547,4.17039393476006,inactive
Cc1nn(C(=O)c2cccs2)c(N)c1c3ccccc3,CHEMBL1453649,67541,4.17043251356636,inactive
COc1ccc(cc1)C2=Cc3ccccc3C(=O)O2,CHEMBL1454061,67468,4.17090216374181,inactive
CCN(CC)S(=O)(=O)c1cc(ccc1F)C(=O)OCC(=O)Nc2ccc(cc2)c3nc4ccc(C)cc4s3,CHEMBL1455756,67530,4.17050325027982,inactive
CCN1C(=S)S\C(=C/Nc2ccccc2)\C1=O,CHEMBL1457146,67532,4.1704903882022,inactive
Cc1c(csc1c2ccccc2)C(=O)Nc3ccccc3,CHEMBL1457165,67516,4.17059329549061,inactive
O=C(NCCCn1ccnc1)c2cc(on2)c3ccccc3,CHEMBL1458314,67534,4.17047752650549,inactive
Cc1ccc(cc1C)c2cnc3ccccc3n2,CHEMBL1458399,67595,4.1700854276193,inactive
Cn1cc(Cl)c(n1)C(=O)Nc2nc3ccccc3s2,CHEMBL1458688,67530,4.17050325027982,inactive
NC(=O)c1c2CCCc2sc1NC(=O)c3oc4ccccc4c3,CHEMBL1460126,67541,4.17043251356636,inactive
Clc1ccc(cc1)N2N=Cc3ccccc3C2=O,CHEMBL1460316,67506,4.17065762493066,inactive
Clc1ccc(Br)cc1C(=O)ONC(=N)c2ccccn2,CHEMBL1461991,67530,4.17050325027982,inactive
Fc1ccc(cc1)c2cn3cc(cc(Cl)c3n2)C(F)(F)F,CHEMBL1462462,67537,4.17045823467458,inactive
Fc1ccccc1c2onc(n2)c3oc(Br)cc3,CHEMBL1462690,67554,4.17034893048361,inactive
Clc1ccc2nc(cn2c1)c3ccc(Br)s3,CHEMBL1462691,67541,4.17043251356636,inactive
[O-][N+](=O)c1cccc(c1)c2onc(n2)c3ccccn3,CHEMBL1466899,67535,4.17047109579997,inactive
o1c(nc2ccccc12)c3ccc4ccccc4n3,CHEMBL1466997,67525,4.17053540714051,inactive
Cn1c(SCc2ccccc2F)nc3cccnc13,CHEMBL1467033,67541,4.17043251356636,inactive
OC1=C(C(=O)c2ccccc12)c3ccnc4ccccc34,CHEMBL1467405,67541,4.17043251356636,inactive
Cc1cc(NCCCn2ccnc2)n3ncc(c4ccc(Cl)cc4)c3n1,CHEMBL1467876,67554,4.17034893048361,inactive
Fc1ccccc1c2cc(on2)C(=O)NCC3CCCO3,CHEMBL1468673,67541,4.17043251356636,inactive
Cc1cc(C)nc(Nc2nc(cs2)c3ccccc3)n1,CHEMBL1469807,67527,4.17052254411051,inactive
o1nc(nc1c2ccc3ccccc3c2)c4cccnc4,CHEMBL1470381,67519,4.17057399851655,inactive
Cc1cc2nn(nc2cc1N)c3ccc(F)cc3,CHEMBL1471417,67491,4.17075413696063,inactive
Cc1nc(N)sc1N=Nc2ccc(Br)cc2,CHEMBL1471700,67533,4.17048395730623,inactive
CCCC#Cc1ccc2c(COc3c4ccccc4nn23)c1,CHEMBL1474274,67541,4.17043251356636,inactive
CSc1ccccc1c2oc(nn2)c3ccccc3,CHEMBL1477451,67541,4.17043251356636,inactive
Clc1ccccc1Nc2nnc(s2)c3ccncc3,CHEMBL1479010,67537,4.17045823467458,inactive
Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)nc1,CHEMBL1479296,67534,4.17047752650549,inactive
Cc1cc2nc([nH]c2cc1C)c3cccnc3SCC(=O)NCc4occc4,CHEMBL1481651,67595,4.1700854276193,inactive
Cc1cc2ncc(nc2cc1C)c3cccs3,CHEMBL1483193,67595,4.1700854276193,inactive
O=C1C(C(=O)c2ccccc12)c3ccc4ccccc4n3,CHEMBL1486465,67547,4.17039393476006,inactive
Cc1csc(SCC(=O)Nc2sccc2C#N)n1,CHEMBL1487833,67595,4.1700854276193,inactive
Cc1nc(NC(=O)c2cccs2)ccc1Br,CHEMBL1488090,67531,4.17049681919339,inactive
Oc1ccccc1NC(=O)c2ccc(NS(=O)(=O)c3cccc4cccnc34)cc2,CHEMBL1488450,67537,4.17045823467458,inactive
CC1=NN(C(=S)N)C(=O)C1N=Nc2ccc(Br)cc2,CHEMBL1489572,67602,4.17004045529927,inactive
Cc1ccc(SCCSc2ncccn2)cc1,CHEMBL1489702,67526,4.17052897557789,inactive
CC1CCC(CC1)OC(=O)c2[nH]c3CCCC(=O)c3c2C,CHEMBL1490377,67533,4.17048395730623,inactive
COc1ccc2[nH]c(cc2c1)C(=O)Nc3cccc(C)n3,CHEMBL1490626,67492,4.170747702158,inactive
Fc1cccc2sc(C(=O)Nc3ccccn3)c(Cl)c12,CHEMBL1490918,67574,4.17022037252817,inactive
